filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
9382719.png,2947411,"{}",32,8,"{""name"":""point"",""cx"":1651,""cy"":1006}","{""Bone"":""T"",""Side"":""L""}"
9382719.png,2947411,"{}",32,9,"{""name"":""point"",""cx"":2103,""cy"":967}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,10,"{""name"":""point"",""cx"":2035,""cy"":974}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,11,"{""name"":""point"",""cx"":1964,""cy"":947}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,12,"{""name"":""point"",""cx"":1903,""cy"":891}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,13,"{""name"":""point"",""cx"":1805,""cy"":949}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,14,"{""name"":""point"",""cx"":1723,""cy"":986}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,15,"{""name"":""point"",""cx"":1655,""cy"":969}","{""Bone"":""F"",""Side"":""L""}"
9382719.png,2947411,"{}",32,16,"{""name"":""point"",""cx"":536,""cy"":972}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,17,"{""name"":""point"",""cx"":612,""cy"":965}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,18,"{""name"":""point"",""cx"":684,""cy"":948}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,19,"{""name"":""point"",""cx"":750,""cy"":908}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,20,"{""name"":""point"",""cx"":782,""cy"":915}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,21,"{""name"":""point"",""cx"":824,""cy"":900}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,22,"{""name"":""point"",""cx"":862,""cy"":964}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,23,"{""name"":""point"",""cx"":937,""cy"":975}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,24,"{""name"":""point"",""cx"":1012,""cy"":969}","{""Bone"":""T"",""Side"":""R""}"
9382719.png,2947411,"{}",32,25,"{""name"":""point"",""cx"":561,""cy"":921}","{""Bone"":""F"",""Side"":""R""}"
9382719.png,2947411,"{}",32,26,"{""name"":""point"",""cx"":626,""cy"":933}","{""Bone"":""F"",""Side"":""R""}"
9382719.png,2947411,"{}",32,27,"{""name"":""point"",""cx"":705,""cy"":910}","{""Bone"":""F"",""Side"":""R""}"
9382719.png,2947411,"{}",32,28,"{""name"":""point"",""cx"":793,""cy"":865}","{""Bone"":""F"",""Side"":""R""}"
9382719.png,2947411,"{}",32,29,"{""name"":""point"",""cx"":874,""cy"":921}","{""Bone"":""F"",""Side"":""R""}"
9382719.png,2947411,"{}",32,30,"{""name"":""point"",""cx"":952,""cy"":957}","{""Bone"":""F"",""Side"":""R""}"
9382719.png,2947411,"{}",32,31,"{""name"":""point"",""cx"":1025,""cy"":942}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,0,"{""name"":""point"",""cx"":315,""cy"":1745}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,1,"{""name"":""point"",""cx"":440,""cy"":1725}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,2,"{""name"":""point"",""cx"":559,""cy"":1685}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,3,"{""name"":""point"",""cx"":650,""cy"":1604}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,4,"{""name"":""point"",""cx"":737,""cy"":1612}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,5,"{""name"":""point"",""cx"":799,""cy"":1544}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,6,"{""name"":""point"",""cx"":891,""cy"":1652}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,7,"{""name"":""point"",""cx"":1040,""cy"":1654}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,8,"{""name"":""point"",""cx"":1188,""cy"":1623}","{""Bone"":""T"",""Side"":""R""}"
9606664.png,4243131,"{}",16,9,"{""name"":""point"",""cx"":306,""cy"":1650}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,10,"{""name"":""point"",""cx"":427,""cy"":1646}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,11,"{""name"":""point"",""cx"":563,""cy"":1593}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,12,"{""name"":""point"",""cx"":682,""cy"":1468}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,13,"{""name"":""point"",""cx"":865,""cy"":1561}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,14,"{""name"":""point"",""cx"":1036,""cy"":1615}","{""Bone"":""F"",""Side"":""R""}"
9606664.png,4243131,"{}",16,15,"{""name"":""point"",""cx"":1194,""cy"":1569}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,0,"{""name"":""point"",""cx"":582,""cy"":1147}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,1,"{""name"":""point"",""cx"":647,""cy"":1122}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,2,"{""name"":""point"",""cx"":717,""cy"":1092}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,3,"{""name"":""point"",""cx"":772,""cy"":1040}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,4,"{""name"":""point"",""cx"":804,""cy"":1054}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,5,"{""name"":""point"",""cx"":834,""cy"":1029}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,6,"{""name"":""point"",""cx"":886,""cy"":1091}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,7,"{""name"":""point"",""cx"":967,""cy"":1098}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,8,"{""name"":""point"",""cx"":1049,""cy"":1091}","{""Bone"":""T"",""Side"":""R""}"
9786086.png,3337527,"{}",16,9,"{""name"":""point"",""cx"":571,""cy"":1077}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,10,"{""name"":""point"",""cx"":649,""cy"":1080}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,11,"{""name"":""point"",""cx"":722,""cy"":1044}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,12,"{""name"":""point"",""cx"":787,""cy"":986}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,13,"{""name"":""point"",""cx"":879,""cy"":1046}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,14,"{""name"":""point"",""cx"":968,""cy"":1078}","{""Bone"":""F"",""Side"":""R""}"
9786086.png,3337527,"{}",16,15,"{""name"":""point"",""cx"":1049,""cy"":1055}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,0,"{""name"":""point"",""cx"":688,""cy"":1045}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,1,"{""name"":""point"",""cx"":759,""cy"":1046}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,2,"{""name"":""point"",""cx"":833,""cy"":1038}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,3,"{""name"":""point"",""cx"":893,""cy"":994}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,4,"{""name"":""point"",""cx"":922,""cy"":1015}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,5,"{""name"":""point"",""cx"":966,""cy"":1000}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,6,"{""name"":""point"",""cx"":1008,""cy"":1056}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,7,"{""name"":""point"",""cx"":1076,""cy"":1070}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,8,"{""name"":""point"",""cx"":1148,""cy"":1057}","{""Bone"":""T"",""Side"":""R""}"
9048898.png,2709332,"{}",16,9,"{""name"":""point"",""cx"":709,""cy"":1017}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,10,"{""name"":""point"",""cx"":780,""cy"":1031}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,11,"{""name"":""point"",""cx"":851,""cy"":1001}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,12,"{""name"":""point"",""cx"":929,""cy"":962}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,13,"{""name"":""point"",""cx"":1004,""cy"":1011}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,14,"{""name"":""point"",""cx"":1075,""cy"":1047}","{""Bone"":""F"",""Side"":""R""}"
9048898.png,2709332,"{}",16,15,"{""name"":""point"",""cx"":1144,""cy"":1030}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,0,"{""name"":""point"",""cx"":322,""cy"":1296}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,1,"{""name"":""point"",""cx"":381,""cy"":1294}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,2,"{""name"":""point"",""cx"":436,""cy"":1282}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,3,"{""name"":""point"",""cx"":482,""cy"":1247}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,4,"{""name"":""point"",""cx"":498,""cy"":1256}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,5,"{""name"":""point"",""cx"":516,""cy"":1242}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,6,"{""name"":""point"",""cx"":564,""cy"":1284}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,7,"{""name"":""point"",""cx"":626,""cy"":1287}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,8,"{""name"":""point"",""cx"":689,""cy"":1275}","{""Bone"":""T"",""Side"":""R""}"
9303548.png,1299395,"{}",16,9,"{""name"":""point"",""cx"":319,""cy"":1253}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,10,"{""name"":""point"",""cx"":376,""cy"":1261}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,11,"{""name"":""point"",""cx"":435,""cy"":1244}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,12,"{""name"":""point"",""cx"":486,""cy"":1200}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,13,"{""name"":""point"",""cx"":554,""cy"":1243}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,14,"{""name"":""point"",""cx"":622,""cy"":1271}","{""Bone"":""F"",""Side"":""R""}"
9303548.png,1299395,"{}",16,15,"{""name"":""point"",""cx"":690,""cy"":1253}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,0,"{""name"":""point"",""cx"":473,""cy"":1334}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,1,"{""name"":""point"",""cx"":566,""cy"":1334}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,2,"{""name"":""point"",""cx"":660,""cy"":1323}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,3,"{""name"":""point"",""cx"":728,""cy"":1255}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,4,"{""name"":""point"",""cx"":773,""cy"":1263}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,5,"{""name"":""point"",""cx"":821,""cy"":1236}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,6,"{""name"":""point"",""cx"":880,""cy"":1311}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,7,"{""name"":""point"",""cx"":975,""cy"":1318}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,8,"{""name"":""point"",""cx"":1067,""cy"":1306}","{""Bone"":""T"",""Side"":""R""}"
9525878.png,3106713,"{}",16,9,"{""name"":""point"",""cx"":491,""cy"":1273}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,10,"{""name"":""point"",""cx"":584,""cy"":1288}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,11,"{""name"":""point"",""cx"":671,""cy"":1255}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,12,"{""name"":""point"",""cx"":745,""cy"":1194}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,13,"{""name"":""point"",""cx"":866,""cy"":1259}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,14,"{""name"":""point"",""cx"":976,""cy"":1290}","{""Bone"":""F"",""Side"":""R""}"
9525878.png,3106713,"{}",16,15,"{""name"":""point"",""cx"":1067,""cy"":1277}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,0,"{""name"":""point"",""cx"":411,""cy"":1251}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,1,"{""name"":""point"",""cx"":470,""cy"":1263}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,2,"{""name"":""point"",""cx"":534,""cy"":1255}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,3,"{""name"":""point"",""cx"":583,""cy"":1215}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,4,"{""name"":""point"",""cx"":607,""cy"":1218}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,5,"{""name"":""point"",""cx"":631,""cy"":1205}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,6,"{""name"":""point"",""cx"":672,""cy"":1258}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,7,"{""name"":""point"",""cx"":738,""cy"":1267}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,8,"{""name"":""point"",""cx"":807,""cy"":1256}","{""Bone"":""T"",""Side"":""R""}"
9372390.png,2395095,"{}",16,9,"{""name"":""point"",""cx"":409,""cy"":1241}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,10,"{""name"":""point"",""cx"":482,""cy"":1246}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,11,"{""name"":""point"",""cx"":543,""cy"":1221}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,12,"{""name"":""point"",""cx"":592,""cy"":1182}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,13,"{""name"":""point"",""cx"":665,""cy"":1214}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,14,"{""name"":""point"",""cx"":737,""cy"":1233}","{""Bone"":""F"",""Side"":""R""}"
9372390.png,2395095,"{}",16,15,"{""name"":""point"",""cx"":807,""cy"":1217}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,0,"{""name"":""point"",""cx"":571,""cy"":1026}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,1,"{""name"":""point"",""cx"":682,""cy"":1022}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,2,"{""name"":""point"",""cx"":791,""cy"":1003}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,3,"{""name"":""point"",""cx"":882,""cy"":933}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,4,"{""name"":""point"",""cx"":922,""cy"":969}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,5,"{""name"":""point"",""cx"":970,""cy"":934}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,6,"{""name"":""point"",""cx"":1036,""cy"":1013}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,7,"{""name"":""point"",""cx"":1139,""cy"":1023}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,8,"{""name"":""point"",""cx"":1244,""cy"":1012}","{""Bone"":""T"",""Side"":""R""}"
9398120.png,3163046,"{}",16,9,"{""name"":""point"",""cx"":583,""cy"":990}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,10,"{""name"":""point"",""cx"":706,""cy"":1000}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,11,"{""name"":""point"",""cx"":814,""cy"":956}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,12,"{""name"":""point"",""cx"":914,""cy"":904}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,13,"{""name"":""point"",""cx"":1009,""cy"":949}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,14,"{""name"":""point"",""cx"":1116,""cy"":985}","{""Bone"":""F"",""Side"":""R""}"
9398120.png,3163046,"{}",16,15,"{""name"":""point"",""cx"":1237,""cy"":963}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,0,"{""name"":""point"",""cx"":426,""cy"":1338}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,1,"{""name"":""point"",""cx"":512,""cy"":1336}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,2,"{""name"":""point"",""cx"":596,""cy"":1320}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,3,"{""name"":""point"",""cx"":666,""cy"":1272}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,4,"{""name"":""point"",""cx"":706,""cy"":1283}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,5,"{""name"":""point"",""cx"":755,""cy"":1268}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,6,"{""name"":""point"",""cx"":810,""cy"":1333}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,7,"{""name"":""point"",""cx"":897,""cy"":1347}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,8,"{""name"":""point"",""cx"":985,""cy"":1336}","{""Bone"":""T"",""Side"":""R""}"
9613993.png,4355224,"{}",16,9,"{""name"":""point"",""cx"":446,""cy"":1295}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,10,"{""name"":""point"",""cx"":519,""cy"":1301}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,11,"{""name"":""point"",""cx"":612,""cy"":1273}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,12,"{""name"":""point"",""cx"":716,""cy"":1220}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,13,"{""name"":""point"",""cx"":804,""cy"":1282}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,14,"{""name"":""point"",""cx"":891,""cy"":1328}","{""Bone"":""F"",""Side"":""R""}"
9613993.png,4355224,"{}",16,15,"{""name"":""point"",""cx"":982,""cy"":1319}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,0,"{""name"":""point"",""cx"":435,""cy"":1239}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,1,"{""name"":""point"",""cx"":515,""cy"":1248}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,2,"{""name"":""point"",""cx"":589,""cy"":1218}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,3,"{""name"":""point"",""cx"":647,""cy"":1166}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,4,"{""name"":""point"",""cx"":680,""cy"":1181}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,5,"{""name"":""point"",""cx"":715,""cy"":1157}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,6,"{""name"":""point"",""cx"":761,""cy"":1214}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,7,"{""name"":""point"",""cx"":837,""cy"":1219}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,8,"{""name"":""point"",""cx"":907,""cy"":1197}","{""Bone"":""T"",""Side"":""R""}"
9390719.png,2896387,"{}",16,9,"{""name"":""point"",""cx"":469,""cy"":1200}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,10,"{""name"":""point"",""cx"":535,""cy"":1201}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,11,"{""name"":""point"",""cx"":603,""cy"":1170}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,12,"{""name"":""point"",""cx"":672,""cy"":1131}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,13,"{""name"":""point"",""cx"":749,""cy"":1169}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,14,"{""name"":""point"",""cx"":830,""cy"":1202}","{""Bone"":""F"",""Side"":""R""}"
9390719.png,2896387,"{}",16,15,"{""name"":""point"",""cx"":914,""cy"":1174}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,0,"{""name"":""point"",""cx"":549,""cy"":1296}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,1,"{""name"":""point"",""cx"":663,""cy"":1320}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,2,"{""name"":""point"",""cx"":752,""cy"":1301}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,3,"{""name"":""point"",""cx"":819,""cy"":1237}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,4,"{""name"":""point"",""cx"":848,""cy"":1262}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,5,"{""name"":""point"",""cx"":883,""cy"":1237}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,6,"{""name"":""point"",""cx"":930,""cy"":1320}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,7,"{""name"":""point"",""cx"":1023,""cy"":1329}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,8,"{""name"":""point"",""cx"":1125,""cy"":1305}","{""Bone"":""T"",""Side"":""R""}"
9052335.png,2142346,"{}",16,9,"{""name"":""point"",""cx"":566,""cy"":1290}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,10,"{""name"":""point"",""cx"":660,""cy"":1297}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,11,"{""name"":""point"",""cx"":746,""cy"":1262}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,12,"{""name"":""point"",""cx"":827,""cy"":1215}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,13,"{""name"":""point"",""cx"":912,""cy"":1259}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,14,"{""name"":""point"",""cx"":1000,""cy"":1294}","{""Bone"":""F"",""Side"":""R""}"
9052335.png,2142346,"{}",16,15,"{""name"":""point"",""cx"":1095,""cy"":1277}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,0,"{""name"":""point"",""cx"":514,""cy"":1026}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,1,"{""name"":""point"",""cx"":587,""cy"":1030}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,2,"{""name"":""point"",""cx"":657,""cy"":1013}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,3,"{""name"":""point"",""cx"":714,""cy"":966}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,4,"{""name"":""point"",""cx"":749,""cy"":979}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,5,"{""name"":""point"",""cx"":782,""cy"":955}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,6,"{""name"":""point"",""cx"":816,""cy"":1017}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,7,"{""name"":""point"",""cx"":887,""cy"":1023}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,8,"{""name"":""point"",""cx"":956,""cy"":1010}","{""Bone"":""T"",""Side"":""R""}"
9173950.png,2701123,"{}",16,9,"{""name"":""point"",""cx"":527,""cy"":982}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,10,"{""name"":""point"",""cx"":600,""cy"":994}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,11,"{""name"":""point"",""cx"":672,""cy"":968}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,12,"{""name"":""point"",""cx"":737,""cy"":929}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,13,"{""name"":""point"",""cx"":812,""cy"":973}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,14,"{""name"":""point"",""cx"":891,""cy"":998}","{""Bone"":""F"",""Side"":""R""}"
9173950.png,2701123,"{}",16,15,"{""name"":""point"",""cx"":970,""cy"":979}","{""Bone"":""F"",""Side"":""R""}"
9093108.png,6944116,"{}",16,0,"{""name"":""point"",""cx"":3526,""cy"":2047}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,1,"{""name"":""point"",""cx"":3394,""cy"":2042}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,2,"{""name"":""point"",""cx"":3264,""cy"":2012}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,3,"{""name"":""point"",""cx"":3160,""cy"":1929}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,4,"{""name"":""point"",""cx"":3116,""cy"":1938}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,5,"{""name"":""point"",""cx"":3067,""cy"":1902}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,6,"{""name"":""point"",""cx"":2982,""cy"":2005}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,7,"{""name"":""point"",""cx"":2849,""cy"":2040}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,8,"{""name"":""point"",""cx"":2716,""cy"":2031}","{""Bone"":""T"",""Side"":""L""}"
9093108.png,6944116,"{}",16,9,"{""name"":""point"",""cx"":3522,""cy"":1944}","{""Bone"":""F"",""Side"":""L""}"
9093108.png,6944116,"{}",16,10,"{""name"":""point"",""cx"":3383,""cy"":1967}","{""Bone"":""F"",""Side"":""L""}"
